Year,SERIES,តំបន់យោង,ភេទ,កំរិតនគរូបនីយកម្ម,UNIT_MEASURE,GeoCode,Value
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ស្រី,,ភាគរយ,KH14,93.3
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ស្រី,,ភាគរយ,KH14,94.2
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ស្រី,,ភាគរយ,KH14,90.2
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ស្រី,,ភាគរយ,KH14,88.7
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ស្រី,,ភាគរយ,KH14,88.3
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ស្រី,,ភាគរយ,KH14,90.0
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ស្រី,,ភាគរយ,KH14,94.8
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,87.9
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,88.1
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,97.4
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,94.2
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,96.1
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,90.4
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,88.0
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,88.1
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,84.7
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,87.8
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,ប្រុស,,ភាគរយ,KH14,91.3
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,87.7
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,85.2
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,96.0
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,93.6
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,94.7
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,92.2
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,89.0
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,88.4
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,86.4
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,88.9
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ព្រៃវែង,,,ភាគរយ,KH14,93.0
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,76.4
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,83.7
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,81.9
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,80.0
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,83.7
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,84.4
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,82.2
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,84.0
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,87.6
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,91.2
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ស្រី,,ភាគរយ,KH15,91.1
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,72.8
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,84.6
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,76.4
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,82.4
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,81.9
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,75.8
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,72.4
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,74.4
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,76.0
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,83.0
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,ប្រុស,,ភាគរយ,KH15,78.3
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,74.6
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,84.2
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,79.1
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,81.2
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,82.8
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,80.0
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,77.1
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,79.0
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,81.6
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,86.9
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ពោធិសាត់,,,ភាគរយ,KH15,84.5
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,37.2
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,38.1
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,50.4
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,52.2
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,63.9
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,61.2
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,64.2
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,71.9
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,78.6
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,86.7
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ស្រី,,ភាគរយ,KH16,94.0
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,47.9
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,55.8
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,64.5
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,67.1
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,71.0
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,63.3
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,65.3
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,68.1
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,79.8
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,79.7
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,ប្រុស,,ភាគរយ,KH16,85.7
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,42.8
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,46.7
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,57.6
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,59.9
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,67.6
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,62.3
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,64.8
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,70.0
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,79.2
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,83.1
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,រតនគិរី,,,ភាគរយ,KH16,89.7
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,84.4
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,93.0
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,95.2
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,92.0
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,99.4
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,88.3
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,86.5
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,87.6
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,86.8
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,89.9
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ស្រី,,ភាគរយ,KH17,95.0
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,79.2
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,84.9
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,87.7
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,85.0
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,86.2
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,75.3
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,73.3
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,74.5
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,75.6
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,77.8
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,ប្រុស,,ភាគរយ,KH17,81.3
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,81.7
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,88.9
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,91.3
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,88.4
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,92.6
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,81.6
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,79.7
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,80.8
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,81.0
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,83.6
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,សៀមរាប,,,ភាគរយ,KH17,87.9
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,72.7
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,77.1
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,62.5
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,63.0
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,63.0
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,69.7
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,67.9
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,78.0
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,76.4
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,80.8
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ស្រី,,ភាគរយ,KH19,88.3
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,58.8
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,70.3
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,60.4
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,57.3
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,56.2
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,65.5
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,60.3
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,65.3
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,62.8
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,72.7
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,ប្រុស,,ភាគរយ,KH19,80.1
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,65.7
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,73.7
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,61.4
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,60.1
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,59.6
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,67.5
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,64.0
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,71.5
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,69.5
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,76.6
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្ទឹងត្រែង,,,ភាគរយ,KH19,84.1
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,96.9
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,95.3
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,96.2
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,96.0
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,99.3
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,94.4
2015,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,95.4
2016,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,91.8
2017,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,95.0
2018,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,96.3
2019,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ស្រី,,ភាគរយ,KH20,100.8
2009,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,98.7
2010,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,93.6
2011,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,104.4
2012,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,109.2
2013,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,101.2
2014,៤.១.១.១ អត្រាបញ្ចប់ការសិក្សានៅបឋមសិក្សា,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,99.8
